targeting type,targeting value,date
follower look-alikes,@callofduty,2023-10-21 00:00:00
follower look-alikes,@ign,2023-10-21 00:00:00
follower look-alikes,@intel,2023-10-21 00:00:00
follower look-alikes,@googleplay,2023-10-21 00:00:00
follower look-alikes,@ea,2023-10-21 00:00:00
follower look-alikes,@sony,2023-10-21 00:00:00
follower look-alikes,@nintendoamerica,2023-10-21 00:00:00
app activity,install evony: the king's return android all,2023-10-21 00:00:00
follower look-alikes,@microsoft,2023-10-21 00:00:00
app activity,install evony ios all,2023-10-21 00:00:00
follower look-alikes,@playstation,2023-10-21 00:00:00
follower look-alikes,@ubisoft,2023-10-21 00:00:00
age,18 to 54,2023-10-21 00:00:00
keywords,elon musk,2023-10-21 00:00:00
os versions,ios 10.0 and above,2023-10-21 00:00:00
keywords,women,2023-10-21 00:00:00
conversation topics,beauty,2023-10-21 00:00:00
conversation topics,face care,2023-10-21 00:00:00
conversation topics,hair care,2023-10-21 00:00:00
conversation topics,skin care,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
follower look-alikes,@kingjames,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
keywords,turkey,2023-10-21 00:00:00
keywords,food,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
keywords,netflix,2023-10-21 00:00:00
keywords,king,2023-10-21 00:00:00
keywords,youtube,2023-10-21 00:00:00
keywords,twitter,2023-10-21 00:00:00
gender,women,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
keywords,airdrop,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
locations,i̇stanbul,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
keywords,beauty,2023-10-21 00:00:00
keywords,fish,2023-10-21 00:00:00
follower look-alikes,@okx,2023-10-21 00:00:00
follower look-alikes,@coindesk,2023-10-21 00:00:00
follower look-alikes,@binance,2023-10-21 00:00:00
locations,i̇stanbul,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
conversation topics,political news,2023-10-21 00:00:00
conversation topics,world news,2023-10-21 00:00:00
conversation topics,business news,2023-10-21 00:00:00
conversation topics,business & finance,2023-10-21 00:00:00
list,aiq_271882_0_1,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@solana,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@coinmarketcap,2023-10-21 00:00:00
follower look-alikes,@cryptocom,2023-10-21 00:00:00
follower look-alikes,@coinbase,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
keywords,humanity,2023-10-21 00:00:00
conversation topics,hair care,2023-10-21 00:00:00
os versions,ios 13.0 and above,2023-10-21 00:00:00
conversation topics,political news,2023-10-21 00:00:00
conversation topics,world news,2023-10-21 00:00:00
conversation topics,business news,2023-10-21 00:00:00
conversation topics,business & finance,2023-10-21 00:00:00
list,aiq_271882_0_1,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
follower look-alikes,@saudinews50,2023-10-21 00:00:00
follower look-alikes,@lonelyplanet,2023-10-21 00:00:00
locations,i̇stanbul,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
languages,arabic,2023-10-21 00:00:00
conversation topics,political news,2023-10-21 00:00:00
conversation topics,world news,2023-10-21 00:00:00
follower look-alikes,@natgeotravel,2023-10-21 00:00:00
conversation topics,business news,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
follower look-alikes,@pokemon,2023-10-21 00:00:00
keywords,beauty,2023-10-21 00:00:00
conversation topics,beauty,2023-10-21 00:00:00
conversation topics,face care,2023-10-21 00:00:00
conversation topics,skin care,2023-10-21 00:00:00
conversation topics,makeup,2023-10-21 00:00:00
gender,women,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
os versions,ios 14.0 and above,2023-10-21 00:00:00
age,18 to 54,2023-10-21 00:00:00
keywords,app,2023-10-21 00:00:00
keywords,youtube,2023-10-21 00:00:00
keywords,cooking,2023-10-21 00:00:00
keywords,recipes,2023-10-21 00:00:00
follower look-alikes,@disney,2023-10-21 00:00:00
follower look-alikes,@applemusic,2023-10-21 00:00:00
follower look-alikes,@nintendoamerica,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
conversation topics,business & finance,2023-10-21 00:00:00
keywords,woman,2023-10-21 00:00:00
languages,english,2023-10-21 00:00:00
keywords,football,2023-10-21 00:00:00
app activity,install evony ios all,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
os versions,ios 10.0 and above,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
keywords,matches,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
follower look-alikes,@binance,2023-10-21 00:00:00
os versions,ios 13.0 and above,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
list,aiq_271882_0_1,2023-10-21 00:00:00
follower look-alikes,@coinbase,2023-10-21 00:00:00
keywords,over time,2023-10-21 00:00:00
os versions,ios 13.0 and above,2023-10-21 00:00:00
follower look-alikes,@skysports,2023-10-21 00:00:00
conversation topics,soccer,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
locations,turkey,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
os versions,ios 13.0 and above,2023-10-21 00:00:00
keywords,europe,2023-10-21 00:00:00
locations,i̇stanbul,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
keywords,moving,2023-10-21 00:00:00
age,18 and up,2023-10-21 00:00:00
follower look-alikes,@nhl,2023-10-21 00:00:00
follower look-alikes,@djokernole,2023-10-21 00:00:00
follower look-alikes,@skysportsnews,2023-10-21 00:00:00
follower look-alikes,@fifaworldcup,2023-10-21 00:00:00
follower look-alikes,@lewishamilton,2023-10-21 00:00:00
follower look-alikes,@europaleague,2023-10-21 00:00:00
platforms,ios,2023-10-21 00:00:00
platforms,ios,2023-10-22 00:00:00
follower look-alikes,@binance,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-22 00:00:00
keywords,investing,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
conversation topics,beauty,2023-10-22 00:00:00
gender,women,2023-10-22 00:00:00
conversation topics,hair care,2023-10-22 00:00:00
conversation topics,skin care,2023-10-22 00:00:00
keywords,humanity,2023-10-22 00:00:00
keywords,woman,2023-10-22 00:00:00
keywords,women,2023-10-22 00:00:00
keywords,beauty,2023-10-22 00:00:00
follower look-alikes,@shibtoken,2023-10-22 00:00:00
conversation topics,face care,2023-10-22 00:00:00
follower look-alikes,@cryptocom,2023-10-22 00:00:00
os versions,ios 13.0 and above,2023-10-22 00:00:00
follower look-alikes,@coinmarketcap,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
keywords,men,2023-10-22 00:00:00
keywords,drama,2023-10-22 00:00:00
keywords,old,2023-10-22 00:00:00
keywords,cinema,2023-10-22 00:00:00
conversation topics,entertainment,2023-10-22 00:00:00
follower look-alikes,@cz_binance,2023-10-22 00:00:00
conversation topics,netflix,2023-10-22 00:00:00
conversation topics,spotify,2023-10-22 00:00:00
app activity,install evony ios all,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
os versions,ios 10.0 and above,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
conversation topics,youtube,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
follower look-alikes,@alarabiya,2023-10-22 00:00:00
follower look-alikes,@alarabiya,2023-10-22 00:00:00
follower look-alikes,@skynewsarabia,2023-10-22 00:00:00
follower look-alikes,@bbcarabic,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
keywords,youtube,2023-10-22 00:00:00
keywords,recipes,2023-10-22 00:00:00
keywords,app,2023-10-22 00:00:00
follower look-alikes,@ajarabic,2023-10-22 00:00:00
keywords,cooking,2023-10-22 00:00:00
follower look-alikes,@applemusic,2023-10-22 00:00:00
follower look-alikes,@nintendoamerica,2023-10-22 00:00:00
follower look-alikes,@pokemon,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
os versions,ios 14.0 and above,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@disney,2023-10-22 00:00:00
age,18 to 54,2023-10-22 00:00:00
follower look-alikes,@ajmubasher,2023-10-22 00:00:00
follower look-alikes,@alhadath,2023-10-22 00:00:00
follower look-alikes,@alhadath,2023-10-22 00:00:00
follower look-alikes,@alarabiya_brk,2023-10-22 00:00:00
follower look-alikes,@ajmubasher,2023-10-22 00:00:00
follower look-alikes,@ajarabic,2023-10-22 00:00:00
follower look-alikes,@skynewsarabia,2023-10-22 00:00:00
follower look-alikes,@bbcarabic,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
follower look-alikes,@alarabiya_brk,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@natgeotravel,2023-10-22 00:00:00
follower look-alikes,@saudinews50,2023-10-22 00:00:00
follower look-alikes,@lonelyplanet,2023-10-22 00:00:00
locations,i̇stanbul,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
languages,arabic,2023-10-22 00:00:00
follower look-alikes,@france24_ar,2023-10-22 00:00:00
follower look-alikes,@ethereum,2023-10-22 00:00:00
age,18 to 54,2023-10-22 00:00:00
follower look-alikes,@france24_ar,2023-10-22 00:00:00
keywords,leadership,2023-10-22 00:00:00
follower look-alikes,@mariamthabet,2023-10-22 00:00:00
follower look-alikes,@matsda2sh,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
languages,arabic,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
conversation topics,political news,2023-10-22 00:00:00
conversation topics,world news,2023-10-22 00:00:00
conversation topics,business news,2023-10-22 00:00:00
conversation topics,business & finance,2023-10-22 00:00:00
list,aiq_271882_0_1,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@marazka,2023-10-22 00:00:00
follower look-alikes,@negadelborai,2023-10-22 00:00:00
follower look-alikes,@mahienoure,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
conversation topics,political news,2023-10-22 00:00:00
conversation topics,world news,2023-10-22 00:00:00
conversation topics,business news,2023-10-22 00:00:00
conversation topics,business & finance,2023-10-22 00:00:00
list,aiq_271882_0_1,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
keywords,games,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
keywords,games,2023-10-22 00:00:00
keywords,gaming,2023-10-22 00:00:00
keywords,game,2023-10-22 00:00:00
app activity,install evony ios all,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
os versions,ios 10.0 and above,2023-10-22 00:00:00
follower look-alikes,@fortnitegame,2023-10-22 00:00:00
keywords,game,2023-10-22 00:00:00
follower look-alikes,@sheriffree,2023-10-22 00:00:00
app activity,install evony ios all,2023-10-22 00:00:00
keywords,airdrop,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-22 00:00:00
locations,i̇stanbul,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
age,18 to 54,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
languages,english,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
interests,tech news,2023-10-22 00:00:00
keywords,training,2023-10-22 00:00:00
keywords,work,2023-10-22 00:00:00
keywords,job,2023-10-22 00:00:00
keywords,gaming,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-22 00:00:00
follower look-alikes,@okx,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@coindesk,2023-10-22 00:00:00
os versions,ios 10.0 and above,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
platforms,ios,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
locations,turkey,2023-10-22 00:00:00
follower look-alikes,@natgeotravel,2023-10-22 00:00:00
follower look-alikes,@saudinews50,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-22 00:00:00
languages,arabic,2023-10-22 00:00:00
age,18 and up,2023-10-22 00:00:00
locations,i̇stanbul,2023-10-22 00:00:00
follower look-alikes,@coinmarketcap,2023-10-22 00:00:00
follower look-alikes,@cryptocom,2023-10-22 00:00:00
follower look-alikes,@coinbase,2023-10-22 00:00:00
follower look-alikes,@binance,2023-10-22 00:00:00
follower look-alikes,@lonelyplanet,2023-10-22 00:00:00
follower look-alikes,@solana,2023-10-23 00:00:00
conversation topics,business news,2023-10-23 00:00:00
conversation topics,world news,2023-10-23 00:00:00
conversation topics,political news,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
age,13 and up,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
locations,i̇stanbul,2023-10-23 00:00:00
languages,english,2023-10-23 00:00:00
follower look-alikes,@solana,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
languages,english,2023-10-23 00:00:00
locations,i̇stanbul,2023-10-23 00:00:00
keywords,europe,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
conversation topics,business & finance,2023-10-23 00:00:00
languages,english,2023-10-23 00:00:00
list,aiq_271882_0_1,2023-10-23 00:00:00
os versions,ios 10.0 and above,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
locations,germany,2023-10-23 00:00:00
age,18 to 49,2023-10-23 00:00:00
website activity,endless dungeon_website rtg,2023-10-23 00:00:00
conversation topics,overwatch,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
os versions,ios 14.0 and above,2023-10-23 00:00:00
languages,english,2023-10-23 00:00:00
locations,germany,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
age,18 to 49,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
app activity,install evony ios all,2023-10-23 00:00:00
keywords,gaming,2023-10-23 00:00:00
keywords,game,2023-10-23 00:00:00
keywords,games,2023-10-23 00:00:00
languages,english,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
list,aiq_271882_0_1,2023-10-23 00:00:00
conversation topics,business news,2023-10-23 00:00:00
os versions,ios 13.0 and above,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
follower look-alikes,@solana,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
os versions,ios 10.0 and above,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
app activity,install evony ios all,2023-10-23 00:00:00
conversation topics,soccer,2023-10-23 00:00:00
keywords,over time,2023-10-23 00:00:00
keywords,football,2023-10-23 00:00:00
keywords,matches,2023-10-23 00:00:00
os versions,ios 13.0 and above,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
conversation topics,business & finance,2023-10-23 00:00:00
keywords,twitter,2023-10-23 00:00:00
keywords,youtube,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
keywords,netflix,2023-10-23 00:00:00
conversation topics,world news,2023-10-23 00:00:00
conversation topics,political news,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
age,18 and up,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
keywords,king,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
list,the rundown email list oct. 9,2023-10-23 00:00:00
keywords,fish,2023-10-23 00:00:00
follower look-alikes,@itspaulai,2023-10-23 00:00:00
follower look-alikes,@officiallogank,2023-10-23 00:00:00
os versions,ios 10.0 and above,2023-10-23 00:00:00
platforms,ios,2023-10-23 00:00:00
locations,turkey,2023-10-23 00:00:00
app activity,install evony ios all,2023-10-23 00:00:00
app activity,install evony: the king's return android all,2023-10-23 00:00:00
keywords,elon musk,2023-10-23 00:00:00
follower look-alikes,@bensbitesdaily,2023-10-23 00:00:00
locations,turkey,2023-10-24 00:00:00
languages,english,2023-10-24 00:00:00
age,18 and up,2023-10-24 00:00:00
conversation topics,beauty,2023-10-24 00:00:00
conversation topics,face care,2023-10-24 00:00:00
conversation topics,makeup,2023-10-24 00:00:00
conversation topics,perfumes & fragrances,2023-10-24 00:00:00
list,aiq_362079_0_1,2023-10-24 00:00:00
keywords,beauty,2023-10-24 00:00:00
locations,turkey,2023-10-24 00:00:00
languages,english,2023-10-24 00:00:00
gender,women,2023-10-24 00:00:00
age,18 to 54,2023-10-24 00:00:00
list,aiq_271882_0_1,2023-10-24 00:00:00
list,aiq_276401_0_1,2023-10-24 00:00:00
conversation topics,perfumes,2023-10-24 00:00:00
list,aiq_362079_0_1,2023-10-24 00:00:00
age,18 and up,2023-10-24 00:00:00
list,aiq_271882_0_1,2023-10-24 00:00:00
age,18 and up,2023-10-24 00:00:00
follower look-alikes,@solana,2023-10-24 00:00:00
languages,english,2023-10-24 00:00:00
locations,i̇stanbul,2023-10-24 00:00:00
follower look-alikes,@solana,2023-10-24 00:00:00
locations,turkey,2023-10-24 00:00:00
follower look-alikes,@langchainai,2023-10-24 00:00:00
list,aiq_276401_0_1,2023-10-24 00:00:00
follower look-alikes,@llama_index,2023-10-24 00:00:00
locations,turkey,2023-10-24 00:00:00
locations,turkey,2023-10-24 00:00:00
languages,english,2023-10-24 00:00:00
